output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,60.99,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.025,67,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.05,72.95,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.1,79,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.15,84,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.2,88,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.25,91,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.3,93,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.35,96,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.4,98,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.45,101,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.5,104,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.55,107,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.6,109,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.65,112,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.7,115,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.75,118,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.8,122,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.85,126,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.9,132.10000000000014,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.95,142,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.975,154.02499999999986,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.99,169.02999999999997,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.01,54,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.025,60,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.05,69,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.1,79,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.15,85,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.2,91,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.25,96,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.3,100,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.35,105,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.4,109,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.45,114,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.5,118.5,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.55,123,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
quantile,0.6,126.39999999999986,2025-12-27,wk inc rsv hosp,1,2026-01-03,01
