output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.025,0,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.05,0,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.1,0,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.15,0,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.2,0,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.25,1,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.3,1,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.35,1,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.4,1,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.45,1,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.5,1,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.55,2,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.6,2,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.65,2,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.7,2,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.75,3,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.8,3,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.85,4,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.9,4,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.95,5,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.975,7,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.99,8,2025-12-20,wk inc rsv hosp,0,2025-12-20,02
quantile,0.01,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.025,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.05,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.1,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.15,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.2,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.25,0,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.3,1,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.35,1,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.4,1,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.45,1,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.5,1,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.55,2,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.6,2,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.65,2,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.7,3,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.75,3,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.8,3,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.85,4,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.9,5,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.95,7,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.975,9,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.99,12,2025-12-20,wk inc rsv hosp,1,2025-12-27,02
quantile,0.01,55.99,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.025,61,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.05,67,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.1,74,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.15,79,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.2,83,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.25,86,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.3,89,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.35,91,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.4,94,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.45,97,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.5,100,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.55,103,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.6,105,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.65,108,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.7,112,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.75,116,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.8,120,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.85,126,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.9,133,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.95,144,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
quantile,0.975,153.02499999999986,2025-12-20,wk inc rsv hosp,0,2025-12-20,01
