reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.01,21.75
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.025,35.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.05,42
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.1,46
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.15,48.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.2,50.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.25,52.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.3,54
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.35,56
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.4,57.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.45,59.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.5,61
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.55,63
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.6,65
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.65,67
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.7,68.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.75,70.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.8,73.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.85,76.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.9,80
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.95,86.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.975,92.5
2026-02-07,01,0,wk inc rsv hosp,2026-02-07,quantile,0.99,100
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.01,18.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.025,29
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.05,32.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.1,36
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.15,38
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.2,41
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.25,42.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.3,44.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.35,46.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.4,48
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.45,50
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.5,52
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.55,54.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.6,56
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.65,58
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.7,60.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.75,63
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.8,66
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.85,70
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.9,75
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.95,84
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.975,92.5
2026-02-07,01,1,wk inc rsv hosp,2026-02-14,quantile,0.99,100.75
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.01,13
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.025,21
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.05,23
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.1,26
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.15,29
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.2,31
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.25,32
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.3,34
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.35,36
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.4,37
2026-02-07,01,2,wk inc rsv hosp,2026-02-21,quantile,0.45,39
