reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-03,02,3,wk inc rsv hosp,2026-01-24,quantile,0.99,34
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.01,5.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.025,9.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.05,14.5
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.1,19.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.15,21.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.2,22.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.25,23.75
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.3,24.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.35,25.5
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.4,27
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.45,27.75
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.5,29.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.55,30.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.6,32.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.65,33
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.7,34.75
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.75,36.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.8,39.5
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.85,41.5
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.9,45.75
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.95,55
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.975,62.25
2026-01-03,04,0,wk inc rsv hosp,2026-01-03,quantile,0.99,74.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.01,6
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.025,14.75
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.05,20
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.1,24.75
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.15,27.75
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.2,29.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.25,30.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.3,31.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.35,32.5
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.4,34.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.45,35.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.5,36
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.55,37.5
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.6,38.5
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.65,41
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.7,42.75
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.75,45
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.8,48.75
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.85,51
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.9,58.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.95,69.25
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.975,77.5
2026-01-03,04,1,wk inc rsv hosp,2026-01-10,quantile,0.99,86.75
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.01,5.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.025,15
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.05,21
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.1,25
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.15,28
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.2,31
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.25,34
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.3,35.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.35,36
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.4,37.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.45,38.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.5,39
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.55,40
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.6,41
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.65,41.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.7,41.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.75,43
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.8,46.5
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.85,50
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.9,54
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.95,62
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.975,71
2026-01-03,04,2,wk inc rsv hosp,2026-01-17,quantile,0.99,89
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.01,5.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.025,15.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.05,22
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.1,27
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.15,31
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.2,36
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.25,40
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.3,41
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.35,41
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.4,42.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.45,43
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.5,44
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.55,45
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.6,45.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.65,46.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.7,46.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.75,47.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.8,49.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.85,51
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.9,56.5
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.95,61
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.975,75
2026-01-03,04,3,wk inc rsv hosp,2026-01-24,quantile,0.99,98
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.01,16
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.025,33
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.05,43
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.1,54.5
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.15,60
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.2,62
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.25,64
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.3,66
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.35,67
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.4,69
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.45,70
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.5,72
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.55,73
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.6,75
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.65,76
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.7,78
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.75,80
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.8,87
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.85,95
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.9,106
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.95,112.5
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.975,118
2026-01-03,05,0,wk inc rsv hosp,2026-01-03,quantile,0.99,128.5
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.01,13.5
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.025,34.5
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.05,54
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.1,59
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.15,63
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.2,66
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.25,68
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.3,71
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.35,73
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.4,76
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.45,78
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.5,80
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.55,82
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.6,85
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.65,87
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.7,90
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.75,93
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.8,97
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.85,101
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.9,111.5
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.95,119
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.975,126.5
2026-01-03,05,1,wk inc rsv hosp,2026-01-10,quantile,0.99,159
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.01,20.5
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.025,38.5
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.05,53
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.1,58
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.15,62
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.2,66
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.25,69
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.3,72
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.35,75
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.4,78
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.45,81
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.5,84
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.55,87
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.6,89.5
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.65,91.5
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.7,95.5
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.75,98
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.8,100
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.85,100.5
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.9,112
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.95,127
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.975,135
2026-01-03,05,2,wk inc rsv hosp,2026-01-17,quantile,0.99,156.5
2026-01-03,05,3,wk inc rsv hosp,2026-01-24,quantile,0.01,21
2026-01-03,05,3,wk inc rsv hosp,2026-01-24,quantile,0.025,39.5
2026-01-03,05,3,wk inc rsv hosp,2026-01-24,quantile,0.05,49
