reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.01,39.495000000000005
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.025,45
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.05,51.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.1,58.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.15,66.25
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.2,71.75
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.25,75.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.3,79.75
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.35,81.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.4,82.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.45,84.25
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.5,86.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.55,90.75
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.6,91.75
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.65,95.25
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.7,97.75
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.75,99.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.8,100.5
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.85,103.75
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.9,108.25
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.95,117.25
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.975,125.25
2026-01-10,01,0,wk inc rsv hosp,2026-01-10,quantile,0.99,139.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.01,28.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.025,37
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.05,47
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.1,53.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.15,61
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.2,65.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.25,69.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.3,73.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.35,77.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.4,81.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.45,84.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.5,87
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.55,89.25
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.6,91
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.65,92.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.7,96.25
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.75,98.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.8,100.25
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.85,103.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.9,109.5
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.95,117.75
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.975,125.25
2026-01-10,01,1,wk inc rsv hosp,2026-01-17,quantile,0.99,135
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.01,17.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.025,46
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.05,50
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.1,55
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.15,59
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.2,62
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.25,65
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.3,67
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.35,70
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.4,73
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.45,75
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.5,82
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.55,89
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.6,94.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.65,95.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.7,97.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.75,99
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.8,101
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.85,103.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.9,107.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.95,121.5
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.975,142
2026-01-10,01,2,wk inc rsv hosp,2026-01-24,quantile,0.99,154
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.01,17.5
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.025,37
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.05,41
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.1,45
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.15,49
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.2,52
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.25,55
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.3,58
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.35,61
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.4,63
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.45,66
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.5,70
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.55,76
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.6,82
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.65,91
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.7,101
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.75,101.5
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.8,103
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.85,108
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.9,116
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.95,134.5
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.975,135
2026-01-10,01,3,wk inc rsv hosp,2026-01-31,quantile,0.99,147.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.01,1.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.025,2.25
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.05,3
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.1,3.75
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.15,4.75
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.2,5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.25,5.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.3,5.75
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.35,6.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.4,6.75
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.45,7
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.5,8
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.55,8.25
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.6,9
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.65,9.25
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.7,9.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.75,10.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.8,11.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.85,12.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.9,14
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.95,16.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.975,18.5
2026-01-10,02,0,wk inc rsv hosp,2026-01-10,quantile,0.99,26.004999999999995
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.01,1
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.025,2
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.05,3.25
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.1,3.75
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.15,4.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.2,5.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.25,6.25
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.3,6.25
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.35,7
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.4,7.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.45,8
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.5,9
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.55,9
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.6,10
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.65,10.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.7,11.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.75,12.25
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.8,13.25
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.85,14.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.9,16.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.95,20.5
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.975,24
2026-01-10,02,1,wk inc rsv hosp,2026-01-17,quantile,0.99,28.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.01,1.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.025,2.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.05,3.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.1,4
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.15,4.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.2,5.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.25,5.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.3,6
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.35,7
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.4,7.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.45,8
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.5,9.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.55,10
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.6,10.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.65,11.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.7,11.5
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.75,12
2026-01-10,02,2,wk inc rsv hosp,2026-01-24,quantile,0.8,12.5
