reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.25,59.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.3,62.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.35,65
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.4,68
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.45,71
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.5,74.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.55,78
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.6,81.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.65,85.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.7,89.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.75,95
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.8,100
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.85,108
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.9,117.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.95,133.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.975,149.5
2025-12-06,01,0,wk inc rsv hosp,2025-12-06,quantile,0.99,169.005
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.01,34.495000000000005
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.025,40
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.05,45
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.1,51
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.15,56.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.2,61.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.25,66
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.3,69.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.35,73.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.4,78.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.45,82.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.5,86.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.55,91
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.6,96
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.65,101
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.7,106.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.75,113.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.8,122.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.85,133.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.9,149.5
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.95,177
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.975,203
2025-12-06,01,1,wk inc rsv hosp,2025-12-13,quantile,0.99,216.005
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.01,17
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.025,21
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.05,27
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.1,36
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.15,43
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.2,49
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.25,55
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.3,60
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.35,65
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.4,71
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.45,77
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.5,84
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.55,92
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.6,100
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.65,110
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.7,121
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.75,134
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.8,151
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.85,172
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.9,201
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.95,254
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.975,257
2025-12-06,01,2,wk inc rsv hosp,2025-12-20,quantile,0.99,257
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.01,15
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.025,20
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.05,26
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.1,35
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.15,43
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.2,49
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.25,55
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.3,61
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.35,68
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.4,75
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.45,82
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.5,90
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.55,99
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.6,108
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.65,120
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.7,132
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.75,148
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.8,166
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.85,190
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.9,229
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.95,257
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.975,257
2025-12-06,01,3,wk inc rsv hosp,2025-12-27,quantile,0.99,257
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.01,0
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.025,0
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.05,0
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.1,1
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.15,1
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.2,1
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.25,1
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.3,2
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.35,2
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.4,2
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.45,2
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.5,3
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.55,3
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.6,3
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.65,4
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.7,4
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.75,4
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.8,5
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.85,6
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.9,6
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.95,8
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.975,9
2025-12-06,02,-1,wk inc rsv hosp,2025-11-29,quantile,0.99,11
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.01,0
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.025,0
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.05,0
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.1,1
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.15,1
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.2,1
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.25,2
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.3,2
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.35,2
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.4,2.5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.45,3
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.5,3
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.55,3.5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.6,4
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.65,4
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.7,4.5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.75,5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.8,5.5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.85,6.5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.9,7.5
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.95,9
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.975,11
2025-12-06,02,0,wk inc rsv hosp,2025-12-06,quantile,0.99,13.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.01,0
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.025,0
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.05,0
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.1,1
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.15,1
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.2,2
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.25,2
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.3,2.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.35,3
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.4,3
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.45,3.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.5,4
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.55,4
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.6,4.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.65,5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.7,5.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.75,6.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.8,7.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.85,8.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.9,9.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.95,12
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.975,14.5
2025-12-06,02,1,wk inc rsv hosp,2025-12-13,quantile,0.99,17.5
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.01,0
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.025,0
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.05,0
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.1,1
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.15,1
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.2,2
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.25,2
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.3,3
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.35,3
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.4,4
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.45,4
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.5,5
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.55,5
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.6,6
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.65,6
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.7,7
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.75,8
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.8,9
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.85,11
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.9,13
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.95,17
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.975,21
2025-12-06,02,2,wk inc rsv hosp,2025-12-20,quantile,0.99,25
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.01,0
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.025,0
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.05,1
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.1,1
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.15,2
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.2,2
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.25,3
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.3,3
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.35,3
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.4,4
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.45,4
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.5,5
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.55,6
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.6,6
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.65,7
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.7,8
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.75,9
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.8,11
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.85,13
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.9,15
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.95,20
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.975,26
2025-12-06,02,3,wk inc rsv hosp,2025-12-27,quantile,0.99,36
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.01,1
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.025,2
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.05,3
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.1,4
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.15,4
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.2,5
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.25,6
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.3,6
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.35,7
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.4,7
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.45,8
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.5,9
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.55,9
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.6,10
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.65,10
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.7,11
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.75,12
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.8,13
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.85,15
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.9,16
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.95,19
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.975,22
2025-12-06,04,-1,wk inc rsv hosp,2025-11-29,quantile,0.99,26
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.01,0.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.025,1
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.05,2
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.1,3.450000000000003
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.15,4.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.2,5.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.25,6
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.3,7
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.35,8.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.4,9.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.45,10.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.5,11.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.55,13
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.6,14.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.65,16
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.7,17.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.75,20
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.8,22
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.85,25.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.9,30.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.95,40.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.975,48.5
2025-12-06,04,0,wk inc rsv hosp,2025-12-06,quantile,0.99,70.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.01,0.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.025,1
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.05,2
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.1,3.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.15,5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.2,6.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.25,7.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.3,9
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.35,10.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.4,12
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.45,13.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.5,15
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.55,16.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.6,18.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.65,20.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.7,23.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.75,26.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.8,30.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.85,36
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.9,44.5
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.95,62.02499999999998
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.975,80.01249999999993
2025-12-06,04,1,wk inc rsv hosp,2025-12-13,quantile,0.99,106.01499999999999
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.01,1
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.025,2
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.05,3
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.1,5
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.15,6
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.2,7
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.25,9
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.3,10
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.35,11
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.4,12
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.45,13
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.5,15
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.55,16
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.6,18
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.65,19
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.7,21
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.75,24
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.8,27
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.85,31
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.9,37
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.95,49
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.975,60
2025-12-06,04,2,wk inc rsv hosp,2025-12-20,quantile,0.99,79
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.01,1
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.025,3
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.05,4
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.1,5
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.15,7
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.2,8
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.25,10
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.3,11
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.35,12
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.4,14
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.45,15
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.5,17
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.55,18
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.6,21
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.65,23
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.7,25
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.75,28
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.8,32
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.85,37
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.9,45
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.95,61
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.975,79
2025-12-06,04,3,wk inc rsv hosp,2025-12-27,quantile,0.99,105
2025-12-06,05,-1,wk inc rsv hosp,2025-11-29,quantile,0.01,10
2025-12-06,05,-1,wk inc rsv hosp,2025-11-29,quantile,0.025,12
2025-12-06,05,-1,wk inc rsv hosp,2025-11-29,quantile,0.05,14
2025-12-06,05,-1,wk inc rsv hosp,2025-11-29,quantile,0.1,17
2025-12-06,05,-1,wk inc rsv hosp,2025-11-29,quantile,0.15,19
