reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.01,26
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.025,34.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.05,40.25
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.1,49
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.15,53.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.2,58.25
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.25,61.25
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.3,65
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.35,68
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.4,69.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.45,71
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.5,73.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.55,76.5
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.6,78.5
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.65,81.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.7,83.5
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.75,86.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.8,88.5
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.85,90.25
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.9,95
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.95,104.75
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.975,112
2026-01-24,01,0,wk inc rsv hosp,2026-01-24,quantile,0.99,128.5
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.01,19.5
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.025,31
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.05,35.75
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.1,41.5
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.15,46
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.2,49.5
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.25,53
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.3,56.5
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.35,59.75
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.4,61.75
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.45,64
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.5,66
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.55,69
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.6,71.75
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.65,73.25
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.7,75.75
2026-01-24,01,1,wk inc rsv hosp,2026-01-31,quantile,0.75,77.5
