reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.6,17.5
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.65,18.5
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.7,20
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.75,21.5
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.8,23.5
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.85,26
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.9,29.5
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.95,35.52499999999998
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.975,42
2025-09-27,01,1,wk inc rsv hosp,2025-10-04,quantile,0.99,50.5
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.01,4
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.025,6
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.05,8
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.1,11
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.15,14
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.2,16
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.25,18
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.3,20
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.35,22
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.4,24
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.45,26
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.5,29
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.55,32
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.6,34
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.65,38
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.7,42
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.75,47
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.8,53
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.85,60
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.9,71
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.95,90
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.975,111
2025-09-27,01,2,wk inc rsv hosp,2025-10-11,quantile,0.99,142
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.01,8
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.025,11
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.05,15
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.1,20
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.15,25
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.2,29
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.25,33
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.3,36
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.35,40
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.4,45
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.45,49
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.5,54
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.55,60
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.6,66
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.65,73
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.7,80
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.75,89
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.8,102
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.85,118
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.9,144
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.95,188
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.975,241
2025-09-27,01,3,wk inc rsv hosp,2025-10-18,quantile,0.99,260
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.01,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.025,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.05,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.1,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.15,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.2,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.25,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.3,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.35,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.4,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.45,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.5,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.55,0
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.6,1
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.65,1
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.7,1
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.75,1
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.8,1
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.85,1
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.9,2
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.95,2
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.975,3
2025-09-27,02,-1,wk inc rsv hosp,2025-09-20,quantile,0.99,4
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.01,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.025,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.05,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.1,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.15,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.2,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.25,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.3,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.35,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.4,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.45,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.5,0
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.55,0.5
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.6,1
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.65,1
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.7,1
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.75,1
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.8,1
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.85,2
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.9,2
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.95,3
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.975,4
2025-09-27,02,0,wk inc rsv hosp,2025-09-27,quantile,0.99,5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.01,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.025,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.05,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.1,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.15,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.2,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.25,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.3,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.35,0
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.4,0.5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.45,0.5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.5,0.5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.55,1
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.6,1
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.65,1
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.7,1.5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.75,1.5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.8,2
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.85,2.5
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.9,3
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.95,4
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.975,6
2025-09-27,02,1,wk inc rsv hosp,2025-10-04,quantile,0.99,8.5
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.01,0
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.025,0
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.05,0
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.1,0
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.15,0
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.2,1
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.25,1
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.3,1
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.35,2
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.4,2
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.45,2
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.5,3
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.55,3
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.6,3
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.65,4
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.7,4
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.75,5
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.8,6
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.85,7
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.9,8
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.95,11
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.975,15
2025-09-27,02,2,wk inc rsv hosp,2025-10-11,quantile,0.99,21
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.01,0
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.025,0
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.05,0
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.1,1
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.15,2
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.2,2
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.25,2
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.3,3
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.35,3
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.4,4
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.45,4
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.5,5
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.55,6
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.6,6
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.65,7
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.7,8
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.75,9
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.8,11
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.85,13
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.9,16
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.95,22
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.975,30
2025-09-27,02,3,wk inc rsv hosp,2025-10-18,quantile,0.99,39
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.01,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.025,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.05,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.1,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.15,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.2,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.25,0
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.3,1
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.35,1
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.4,1
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.45,1
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.5,1
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.55,1
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.6,2
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.65,2
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.7,2
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.75,2
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.8,3
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.85,3
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.9,4
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.95,4
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.975,5
2025-09-27,04,-1,wk inc rsv hosp,2025-09-20,quantile,0.99,7
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.01,0
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.025,0
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.05,0
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.1,0
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.15,0
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.2,0
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.25,0.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.3,0.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.35,1
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.4,1
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.45,1
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.5,1
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.55,1.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.6,1.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.65,2
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.7,2
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.75,2.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.8,2.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.85,3.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.9,3.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.95,4.5
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.975,6
2025-09-27,04,0,wk inc rsv hosp,2025-09-27,quantile,0.99,7.0049999999999955
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.01,0
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.025,0
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.05,0
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.1,0
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.15,0.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.2,0.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.25,0.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.3,1
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.35,1.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.4,1.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.45,1.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.5,2
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.55,2
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.6,2.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.65,3
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.7,3
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.75,3.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.8,4.5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.85,5
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.9,6
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.95,8
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.975,10
2025-09-27,04,1,wk inc rsv hosp,2025-10-04,quantile,0.99,14
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.01,0
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.025,1
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.05,1
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.1,2
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.15,3
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.2,3
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.25,4
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.3,5
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.35,5
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.4,6
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.45,6
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.5,7
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.55,8
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.6,9
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.65,10
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.7,11
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.75,13
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.8,15
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.85,17
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.9,21
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.95,27
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.975,32
2025-09-27,04,2,wk inc rsv hosp,2025-10-11,quantile,0.99,42
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.01,1
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.025,2
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.05,3
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.1,5
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.15,6
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.2,7
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.25,8
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.3,9
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.35,10
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.4,12
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.45,13
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.5,15
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.55,16
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.6,18
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.65,20
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.7,23
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.75,26
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.8,30
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.85,35
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.9,42
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.95,56
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.975,70
2025-09-27,04,3,wk inc rsv hosp,2025-10-18,quantile,0.99,93
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.01,0
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.025,0
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.05,0
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.1,0
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.15,0
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.2,0
2025-09-27,05,-1,wk inc rsv hosp,2025-09-20,quantile,0.25,1
