reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.01,413.6721983333333
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.025,413.6721983333333
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.05,413.6721983333333
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.1,413.6721983333333
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.15,413.6721983333333
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.2,429.3312825185778
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.25,447.6838889990159
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.3,450.0116482619076
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.35,450.8464487968191
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.4,451.7085045136864
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.45,454.2865123967048
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.5,455.4547715
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.55,455.97713093662855
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.6,458.55513881964697
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.65,459.4171945365143
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.7,460.2519950714257
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.75,462.57975433431744
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.8,480.9323608147556
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.85,496.591445
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.9,496.591445
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.95,496.591445
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.975,496.591445
2026-01-10,0,wk inc rsv hosp,2026-01-10,06,quantile,0.99,496.591445
2026-01-10,0,wk inc rsv hosp,2026-01-10,08,quantile,0.01,49.51606666666667
