reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.01,380.960615
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.025,380.960615
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.05,380.960615
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.1,380.960615
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.15,380.960615
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.2,380.960615
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.25,414.2399999862857
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.3,448.515953776766
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.35,450.2844137457181
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.4,452.66736661494855
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.45,453.9201772091441
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.5,456.335117
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.55,458.3667827908559
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.6,459.6195933850515
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.65,462.0025462542819
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.7,463.77100622323405
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.75,498.0469600137144
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.8,531.326345
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.85,531.326345
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.9,531.326345
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.95,531.326345
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.975,531.326345
2026-01-17,0,wk inc rsv hosp,2026-01-17,06,quantile,0.99,531.326345
2026-01-17,0,wk inc rsv hosp,2026-01-17,08,quantile,0.01,74.97147516666669
