reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.01,32.48428375
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.025,32.48428375
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.05,32.48428375
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.1,34.49128896921428
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.15,43.36466385768573
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.2,49.50987054214286
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.25,50.75288996222857
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.3,51.87771641862852
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.35,56.02854798303572
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.4,56.106200800952365
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.45,56.83129497861321
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.5,57.79049025
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.55,58.09311352138679
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.6,58.81820769904763
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.65,58.89586051696428
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.7,63.04669208137148
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.75,64.17151853777143
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.8,65.41453795785714
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.85,71.55974464231427
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.9,80.43311953078572
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.95,82.44012475
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.975,82.44012475
2025-11-22,0,wk inc rsv hosp,2025-11-22,06,quantile,0.99,82.44012475
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.01,0.0
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.025,0.0
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.05,2.094140131213143
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.1,5.61387256811238
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.15,5.73984215506
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.2,6.01448548096
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.25,6.211068021391427
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.3,6.444904402200001
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.35,6.775131720285716
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.4,6.784616773257144
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.45,6.832042038114285
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.5,7.45550335
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.55,7.493443561885716
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.6,7.540868826742856
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.65,7.550353879714285
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.7,7.8805811978
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.75,8.114417578608572
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.8,8.311000119040001
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.85,8.58564344494
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.9,8.71161303188762
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.95,12.231345468786856
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.975,19.669446919361903
2025-11-22,0,wk inc rsv hosp,2025-11-22,08,quantile,0.99,19.6974491
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.01,0.1272774049999991
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.025,0.1272774049999991
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.05,0.2213858049199979
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.1,1.4872610109523805
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.15,1.928780039289524
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.2,2.0606321165066683
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.25,2.2925012493943333
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.3,2.7636544696500023
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.35,2.9333747187066748
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.4,3.394497913875428
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.45,3.4842362394167603
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.5,3.657125689
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.55,3.682765210583241
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.6,3.772503536124573
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.65,4.233626731293326
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.7,4.403346980349999
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.75,4.874500200605668
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.8,5.106369333493332
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.85,5.2382214107104765
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.9,5.67974043904762
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.95,6.945615645080003
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.975,7.039724045000002
2025-11-22,0,wk inc rsv hosp,2025-11-22,09,quantile,0.99,7.039724045000002
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.01,67.37189225
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.025,67.37189225
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.05,67.37189225
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.1,88.420688476
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.15,89.92033916879285
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.2,90.58645197885714
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.25,94.88327268633334
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.3,96.77359658199998
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.35,97.50972211584524
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.4,98.24773216571428
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.45,100.29170443123807
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.5,102.82005345
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.55,104.4734505687619
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.6,106.51742283428572
2025-11-22,0,wk inc rsv hosp,2025-11-22,13,quantile,0.65,107.25543288415474
