reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.01,33.581665773333334
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.025,33.581665773333334
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.05,33.581665773333334
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.1,49.63618008467937
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.15,52.36515769360891
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.2,54.42035206523809
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.25,57.28959036455238
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.3,58.31654722936508
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.35,60.42873112146028
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.4,60.870247078571424
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.45,61.23062552390666
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.5,62.3463185
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.55,63.37672780942668
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.6,63.73710625476191
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.65,64.17862221187306
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.7,66.29080610396825
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.75,67.31776296878095
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.8,70.18700126809524
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.85,72.24219563972443
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.9,74.97117324865397
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.95,91.02568756
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.975,91.02568756
2025-11-29,0,wk inc rsv hosp,2025-11-29,06,quantile,0.99,91.02568756
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.01,0.0
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.025,0.0
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.05,0.8596293374822199
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.1,4.180134888302222
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.15,5.391002789839992
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.2,5.713778988203167
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.25,5.713778988203174
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.3,6.469156459815879
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.35,6.469156459815882
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.4,6.909238654406347
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.45,6.923782401101588
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.5,7.419786583333332
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.55,7.424634498898411
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.6,7.439178245593651
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.65,7.879260440184116
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.7,7.87926044018412
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.75,8.634637911796824
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.8,8.634637911796831
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.85,8.957414110160006
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.9,10.168282011697777
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.95,13.488787562517778
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.975,15.08442048022223
2025-11-29,0,wk inc rsv hosp,2025-11-29,08,quantile,0.99,17.109769099999998
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.01,1.5042235866666664
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.025,1.5042235866666664
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.05,1.6226072136838088
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.1,2.0611897095968263
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.15,2.339365850973016
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.2,3.1331626264050803
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.25,3.695090964552891
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.3,3.753987357664889
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.35,3.774773055381461
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.4,3.792466328964063
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.45,3.983113326682864
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.5,4.312739943666667
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.55,4.52547020665047
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.6,4.716117204369271
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.65,4.733810477951874
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.7,4.754596175668445
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.75,4.813492568780443
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.8,5.375420906928254
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.85,6.169217682360319
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.9,6.447393823736508
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.95,6.885976319649526
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.975,7.004359946666668
2025-11-29,0,wk inc rsv hosp,2025-11-29,09,quantile,0.99,7.004359946666668
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.01,70.935389
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.025,70.935389
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.05,85.01678585241264
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.1,91.11747055398097
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.15,92.78513927666668
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.2,93.2256735086984
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.25,94.51638096965078
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.3,97.68105136247618
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.35,98.48233516847618
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.4,99.71640248311112
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.45,100.20552706825394
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.5,102.52401213333331
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.55,103.87819793174604
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.6,104.36732251688888
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.65,105.6013898315238
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.7,106.4026736375238
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.75,109.5673440303492
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.8,110.85805149130158
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.85,111.2985857233333
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.9,112.96625444601904
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.95,119.06693914758736
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.975,133.14833599999997
2025-11-29,0,wk inc rsv hosp,2025-11-29,13,quantile,0.99,133.14833599999997
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.01,13.410355883333336
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.025,13.410355883333336
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.05,14.008834806723812
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.1,17.332223870952383
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.15,19.4676444932
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.2,19.892390719935555
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.25,19.89340397668381
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.3,21.75712315829334
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.35,22.07697278192778
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.4,22.1951566184762
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.45,22.875119977222848
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.5,23.87305963333333
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.55,24.338279022777154
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.6,25.018242381523805
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.65,25.136426218072224
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.7,25.456275841706663
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.75,27.31999502331619
2025-11-29,0,wk inc rsv hosp,2025-11-29,24,quantile,0.8,27.321008280064447
