output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.025,1,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.05,2,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.1,3,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.15,3,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.2,4,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.25,4,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.3,5,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.35,5,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.4,5,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.45,6,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.5,6,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.55,6,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.6,7,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.65,7,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.7,8,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.75,8,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.8,9,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.85,9,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.9,10,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.95,12,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.975,13,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.99,15,2026-01-24,wk inc rsv hosp,0,2026-01-24,02
quantile,0.01,0.0011366869178210837,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.025,0.001417945303417406,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.05,0.0016589819678113002,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.1,0.0019024304987222697,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.15,0.002090306927428489,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.2,0.002251332884240514,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.25,0.0023905640456220326,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.3,0.002561857886896295,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.35,0.0026817313517350826,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
