output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,246.98,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.025,259,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.05,275,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.1,291,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.15,304,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.2,314,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.25,323,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.3,332,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.35,340,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.4,347,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.45,355,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.5,363,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.55,372.45000000000005,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.6,382,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.65,390,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.7,401,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.75,414,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.8,426.20000000000005,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.85,440,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.9,456.10000000000014,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.95,488,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.975,515.0499999999997,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.99,550,2025-11-29,wk inc rsv hosp,0,2025-11-29,12
quantile,0.01,0.003451919438147596,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.025,0.003626559263648246,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.05,0.0037894251986326116,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.1,0.003967299991471601,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.15,0.004104642147473442,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.2,0.004208988884908549,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.25,0.00429233873348317,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.3,0.004360932756120215,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.35,0.004449781644194623,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.4,0.004521589770462103,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.45,0.004592210728928855,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.5,0.004658367236638565,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.55,0.004730634936417774,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.6,0.004804027478357246,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.65,0.004876645409343904,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.7,0.004971204999657871,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.75,0.005045187210490377,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.8,0.005146761054760151,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.85,0.005263702598771051,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.9,0.005440901064631938,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.95,0.005709561311100987,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.975,0.00589623933292464,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.99,0.0062013394883828855,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,12
quantile,0.01,200.99,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.025,218.95000000000002,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.05,237,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.1,260,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.15,276,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.2,287,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.25,301,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.3,312,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.35,325,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.4,336,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.45,347,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.5,358,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.55,371,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.6,385,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.65,396,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.7,411.29999999999995,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.75,432,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.8,453.20000000000005,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.85,478,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.9,511,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.95,559,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.975,613.0499999999997,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.99,670.02,2025-11-29,wk inc rsv hosp,1,2025-12-06,12
quantile,0.01,0.002483137180719802,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.025,0.0027328014860401716,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.05,0.0029942880343159237,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.1,0.003272426421265717,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.15,0.0035180554018246634,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.2,0.003668409232318782,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.25,0.0038073985423221646,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.3,0.003935695818536167,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.35,0.004063239613535424,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.4,0.004171800528007611,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.45,0.004303970481663761,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.5,0.004428443592270223,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.55,0.004567443353256999,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.6,0.004710284536980416,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.65,0.0048786267124520475,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.7,0.005072072907737977,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.75,0.0052745996259972025,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.8,0.0054503948960226735,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.85,0.005704035672462755,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.9,0.006038966726121437,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.95,0.006537827480382125,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.975,0.006976468964931156,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.99,0.007687152562951183,2025-11-29,wk inc rsv prop ed visits,1,2025-12-06,12
quantile,0.01,1526.98,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.025,1685.925,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.05,1782.95,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.1,1921.8999999999999,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.15,2013,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.2,2094.8,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.25,2168.5,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.3,2239.7,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.35,2282.6499999999996,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.4,2340.6,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.45,2409.55,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.5,2467,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.55,2532,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.6,2603.3999999999996,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.65,2664,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.7,2739.3,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.75,2821.25,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.8,2948,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.85,3058.1499999999996,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.9,3182.1000000000004,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.95,3471.05,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.975,3697.0999999999995,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.99,4041.0899999999997,2025-11-29,wk inc rsv hosp,0,2025-11-29,US
quantile,0.01,0.001853593620835643,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,US
quantile,0.025,0.0019030923483219014,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,US
quantile,0.05,0.0019709913399043153,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,US
quantile,0.1,0.0020433303650403585,2025-11-29,wk inc rsv prop ed visits,0,2025-11-29,US
