output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.025,1,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.05,2,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.1,3,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.15,3,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.2,4,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.25,4,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.3,4,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.35,5,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.4,5,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.45,5,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.5,6,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.55,6,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.6,6.399999999999864,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.65,7,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.7,7,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.75,8,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.8,8,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.85,9,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.9,10,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.95,11,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.975,12,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.99,14,2026-02-14,wk inc rsv hosp,-1,2026-02-07,11
quantile,0.01,0.0011196126895375474,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.025,0.0013626087271701834,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.05,0.0015555831594787541,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.1,0.0018004091808342892,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.15,0.0020090081601002304,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.2,0.002165360989369482,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.25,0.002314922588142372,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.3,0.0024247839260871833,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.35,0.00253961756758435,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.4,0.0026421823385009706,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.45,0.002770492170493609,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.5,0.0029351377185328426,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.55,0.003054045346881003,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.6,0.0031591958437145774,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.65,0.0032957101380076065,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.7,0.0034699173057595937,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.75,0.003638830719419197,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.8,0.0038204620295800656,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.85,0.004051136101601569,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.9,0.004352809490684935,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.95,0.00487095588124546,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.975,0.005278618264949027,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.99,0.005818163608632714,2026-02-14,wk inc rsv prop ed visits,-1,2026-02-07,11
quantile,0.01,0,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.025,1,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.05,1,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.1,2,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.15,2,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.2,3,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.25,3,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.3,4,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.35,4,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.4,4,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.45,5,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.5,5,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.55,5,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.6,5,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.65,6,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.7,6,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.75,7,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.8,7,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.85,8,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.9,9,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.95,10,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.975,11,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.99,13,2026-02-14,wk inc rsv hosp,0,2026-02-14,11
quantile,0.01,5.303354458028765e-4,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.025,7.438810652016024e-4,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.05,9.95648866841219e-4,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.1,0.0012036387070787455,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.15,0.0013527840671909107,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.2,0.0014997841330312903,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.25,0.001631147513744193,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.3,0.001793411946757817,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.35,0.0019053331956115143,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.4,0.0020224184043854884,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.45,0.0021346350708793408,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.5,0.0022708485446898546,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.55,0.0024077781541522497,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.6,0.0025572464934584074,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.65,0.0027121795717207475,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.7,0.0028743806058850996,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.75,0.0030515991896514125,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.8,0.0032773254180604536,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.85,0.003535988614293333,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.9,0.0038388056085240894,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.95,0.004440270481894459,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.975,0.0050988657381895106,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.99,0.0057176733516404715,2026-02-14,wk inc rsv prop ed visits,0,2026-02-14,11
quantile,0.01,0,2026-02-14,wk inc rsv hosp,1,2026-02-21,11
quantile,0.025,0,2026-02-14,wk inc rsv hosp,1,2026-02-21,11
quantile,0.05,1,2026-02-14,wk inc rsv hosp,1,2026-02-21,11
quantile,0.1,1,2026-02-14,wk inc rsv hosp,1,2026-02-21,11
quantile,0.15,2,2026-02-14,wk inc rsv hosp,1,2026-02-21,11
quantile,0.2,2,2026-02-14,wk inc rsv hosp,1,2026-02-21,11
