output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,45,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.025,49,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.05,52,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.1,58,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.15,61,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.2,65,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.25,67,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.3,69,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.35,71,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.4,73,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.45,75,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.5,77,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.55,79,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.6,81,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.65,84,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.7,86,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.75,89,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.8,93,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.85,96,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.9,101,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.95,107.04999999999995,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.975,115,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.99,123,2025-12-06,wk inc rsv hosp,0,2025-12-06,39
quantile,0.01,9.149860300278262e-4,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.025,9.821512330245718e-4,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.05,0.0010436093840547952,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.1,0.0011178592174421352,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.15,0.0011576194337319344,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.2,0.0011953702055768536,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.25,0.001229138336834986,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.3,0.00126082303908655,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.35,0.0012912708449285,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.4,0.0013225029376883104,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.45,0.0013562110790859526,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.5,0.0013840597463176158,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.55,0.001411918531308733,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.6,0.0014422833866000202,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.65,0.0014702086281577903,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.7,0.0015050303881933074,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.75,0.001543341132545188,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.8,0.0015789938387571212,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.85,0.0016248927180135015,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.9,0.001679740689555785,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.95,0.0017819855244954423,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.975,0.0018609077288643332,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.99,0.0019750682148460376,2025-12-06,wk inc rsv prop ed visits,0,2025-12-06,39
quantile,0.01,51,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
quantile,0.025,57,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
quantile,0.05,63.95,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
quantile,0.1,71,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
quantile,0.15,77,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
quantile,0.2,82,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
quantile,0.25,86,2025-12-06,wk inc rsv hosp,1,2025-12-13,39
