output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,54,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.025,59,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.05,62,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.1,67,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.15,69,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.2,71,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.25,73,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.3,75,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.35,77,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.4,78,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.45,80,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.5,82,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.55,83,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.6,85,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.65,86,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.7,88,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.75,90,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.8,92,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.85,94,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.9,97.10000000000014,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.95,103,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.975,108,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.99,115,2025-12-27,wk inc rsv hosp,0,2025-12-27,01
quantile,0.01,0.005736653620371756,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.025,0.005982414638670042,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.05,0.0062129096358817205,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.1,0.00648220656122508,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.15,0.006662447882579416,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.2,0.0067794619849257075,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.25,0.006914696290346733,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.3,0.00701566381985624,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.35,0.007124619814459486,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
quantile,0.4,0.0072158886028775215,2025-12-27,wk inc rsv prop ed visits,0,2025-12-27,01
