output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.0018331216424187467,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.025,0.001935045546214897,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.05,0.0020484509889964844,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.1,0.002192128084115897,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.15,0.0022999191729222144,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.2,0.002374851110739291,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.25,0.002436152275678092,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.3,0.002500983582185025,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.35,0.0025567578494251615,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.4,0.0026166496961319953,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.45,0.0026835442815759994,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.5,0.002730886915051569,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.55,0.002780530163855408,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.6,0.0028453049262039494,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.65,0.002897457299172077,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.7,0.0029713703655141325,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.75,0.0030479295965165076,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.8,0.003124903590994122,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.85,0.00325800918656562,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.9,0.003349102395166228,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.95,0.00354664620836227,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.975,0.003724373566077793,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.99,0.003942379721610981,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,36
quantile,0.01,0.0016150079583042223,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.025,0.0017681039735157008,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.05,0.001965139472855292,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.1,0.00224115869258967,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.15,0.002410639090997437,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.2,0.0025863178264794538,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.25,0.002712967099766894,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.3,0.0028591468806926337,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.35,0.002999752483833969,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.4,0.0031248355131375,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.45,0.0032537915922502447,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.5,0.003376302822812679,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.55,0.0034775136041866024,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.6,0.003567348697724306,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.65,0.0036837818225471863,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.7,0.0038627412165764307,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.75,0.003996162229316618,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.8,0.004185040624659015,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.85,0.004401762886283611,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.9,0.0047046597465646755,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.95,0.005180926178568841,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.975,0.00560890237251615,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.99,0.005882339261302566,2025-12-13,wk inc rsv prop ed visits,1,2025-12-20,36
quantile,0.01,0.0024989244281978275,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,US
quantile,0.025,0.0026014226087009186,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,US
quantile,0.05,0.002668899244759635,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,US
quantile,0.1,0.0027448425475530024,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,US
quantile,0.15,0.0028196273892763216,2025-12-13,wk inc rsv prop ed visits,0,2025-12-13,US
