output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.003126664474597612,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.025,0.003395819213831183,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.05,0.0036087022190860324,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.1,0.0038461881315217292,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.15,0.00403905457619648,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.2,0.004193646909549721,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.25,0.004345085679001044,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.3,0.004482303459370321,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.35,0.004596671732141458,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.4,0.0047078824510171455,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.45,0.004826838669935489,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.5,0.0049590552256888925,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.55,0.005084288679567712,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.6,0.005211337700259045,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.65,0.005326180502384335,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.7,0.005487314111432386,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.75,0.005653348506296998,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.8,0.0058560612753181945,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.85,0.006103803437088885,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.9,0.006435062987641958,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.95,0.006916571370247906,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
quantile,0.975,0.007374285531468473,2026-02-07,wk inc rsv prop ed visits,0,2026-02-07,13
