output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.0011331845707249115,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.025,0.0013113341189980152,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.05,0.0015878005738410742,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.1,0.0018861380380957938,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.15,0.002068752075568577,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.2,0.0022475563899927047,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.25,0.0023874619533196116,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.3,0.002506193875404687,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.35,0.002644784534521598,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.4,0.0027657424820104106,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.45,0.0028855170637866194,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.5,0.003012213808879895,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.55,0.0031223431967406677,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.6,0.0032715870847715217,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.65,0.003446399884295037,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.7,0.0036075514025331024,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.75,0.003772175554828331,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.8,0.003965804331848585,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.85,0.004209089794619324,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.9,0.00448769350130782,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.95,0.00509225303482567,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.975,0.0055657793558867505,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.99,0.006215943264438369,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,02
quantile,0.01,5.693966022726814e-4,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.025,0.00073131748170882885,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.05,8.919584282503547e-4,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.1,0.0011602472207945076,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.15,0.0014035366745182686,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.2,0.001564418474061627,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.25,0.0017274776362966471,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.3,0.0018884824958021757,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.35,0.0020373765896399922,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.4,0.0021971062608504887,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.45,0.0023367095850711393,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.5,0.0024847901020817412,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.55,0.0026420900760941984,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.6,0.0028126632501574477,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.65,0.0029985523725141626,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.7,0.00319234414139166,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.75,0.003431924868399223,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.8,0.003696472672757517,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.85,0.004027296176718641,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.9,0.0044717315338185,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.95,0.00515456050224286,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.975,0.005912283593030252,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.99,0.006757979609357125,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,02
quantile,0.01,0.001850233630898754,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.025,0.0019986836963234137,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.05,0.002142678810790631,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.1,0.002281197075454233,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.15,0.0024084305934004304,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.2,0.0024921256117419553,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.25,0.002568850575352071,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.3,0.002636949082385535,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.35,0.002697872673941457,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.4,0.002750976435060778,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.45,0.002822162612948366,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.5,0.002884044600128295,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.55,0.002950082015183277,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.6,0.003029159142822942,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.65,0.003111016935120803,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.7,0.0031907214389096596,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.75,0.003273948923814225,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.8,0.0033722276857471936,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.85,0.003474640899326808,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.9,0.0036022466756361962,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.95,0.003845618417405377,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.975,0.004107568132924655,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.99,0.004370482558922685,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,01
quantile,0.01,9.869895263117925e-4,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.025,0.001090456800081654,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.05,0.0012220419555373043,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.1,0.0013546317825550813,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.15,0.0014645258057127309,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.2,0.0015749144061383787,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.25,0.0016720368645281782,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.3,0.0017466778912850005,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.35,0.0018229465353927243,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.4,0.0018923227460152978,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.45,0.001973242171125996,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.5,0.0020525464672919618,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.55,0.002133867553563654,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.6,0.0022196643366905458,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.65,0.002333310617284699,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.7,0.002439345009216198,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.75,0.0025630731771521917,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.8,0.0026982627637459626,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.85,0.002871277619107497,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.9,0.0031134350195528362,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.95,0.003532045023457924,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.975,0.003838041371840242,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.99,0.004440081572091306,2026-01-24,wk inc rsv prop ed visits,1,2026-01-31,01
quantile,0.01,0.0020572184751703345,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
quantile,0.025,0.0023271027068544428,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
quantile,0.05,0.0026044667542480734,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
quantile,0.1,0.002904981432767618,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
quantile,0.15,0.0030944498600937015,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
quantile,0.2,0.003278565126375423,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
quantile,0.25,0.003474531903649834,2026-01-24,wk inc rsv prop ed visits,0,2026-01-24,05
