output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.0019499445688474495,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.025,0.00205905755864516,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.05,0.002181937664477244,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.1,0.002306089574665422,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.15,0.002392535183326035,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.2,0.002451811716894128,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.25,0.0025200250478303104,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.3,0.0025737746636008236,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.35,0.0026368842376427045,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.4,0.002698095480833522,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.45,0.002757932359194008,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.5,0.002823702224201746,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.55,0.002878622956327171,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.6,0.00293868221699237,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.65,0.003010283176991039,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.7,0.0030786619934410455,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.75,0.0031465619639351244,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.8,0.0032290109865016586,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.85,0.0033373483222158408,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.9,0.0034856740550603103,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.95,0.0036974816268480794,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.975,0.0038792710992254526,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.99,0.004165589963796322,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,13
quantile,0.01,0.0018357582716510914,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.025,0.002048477317035722,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.05,0.0022183504399997905,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.1,0.0024061627147134563,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.15,0.0025773517291077293,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.2,0.002715258421131961,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.25,0.00283800614691869,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.3,0.002958933213298426,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.35,0.003065135552281991,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.4,0.0031664813620562483,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.45,0.0032693037843671323,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.5,0.0033632744828365727,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.55,0.003469483152569673,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.6,0.003565970354612036,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.65,0.003692247353783021,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.7,0.003844690773927599,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.75,0.003996262175000831,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.8,0.0041671104150662166,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.85,0.004405408460219776,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.9,0.004712818802003693,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.95,0.005338377387874374,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.975,0.00597606892896683,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.99,0.006797132769907172,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,13
quantile,0.01,2.066964099785362e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.025,2.651945398246674e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.05,3.261388393792296e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.1,3.8595518020463653e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.15,4.2134946145660205e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.2,4.588476642631566e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.25,5.059574795341926e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.3,5.360428626315614e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.35,5.658888302218278e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.4,5.963202026467641e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.45,6.25352246299091e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.5,6.606467096670864e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.55,6.932795313012812e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.6,7.293140497935883e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.65,7.771563005093513e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.7,8.165482798455585e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.75,8.690339351003231e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.8,9.267282348931393e-4,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.85,0.0010046119748582825,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.9,0.0010959554947020161,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.95,0.0012390581727450508,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.975,0.0013404029030216653,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.99,0.0015254954010519683,2025-11-22,wk inc rsv prop ed visits,0,2025-11-22,41
quantile,0.01,2.409688572458516e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.025,3.080964128328768e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.05,3.9887441174989624e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.1,4.995512979768374e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.15,5.609324471466109e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.2,6.354831295833592e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.25,7.052509366616843e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.3,7.625165688406097e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.35,8.173883490334503e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.4,8.772385877229799e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.45,9.510827554857441e-4,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.5,0.0010096969897322313,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.55,0.0010870247509711965,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.6,0.001157542043996166,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.65,0.0012282938121666413,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.7,0.0013266298472564258,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.75,0.0014296622619367416,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
quantile,0.8,0.0015537025231591598,2025-11-22,wk inc rsv prop ed visits,1,2025-11-29,41
