output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.003139822406975531,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.025,0.0033244991801602212,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.05,0.0034860843972882908,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.1,0.0036583903797549554,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.15,0.0037802145881389807,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.2,0.0038834451053428878,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.25,0.003970726313213568,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.3,0.004053908703299505,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.35,0.004127514421574526,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.4,0.004216956584127105,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.45,0.004295003743632561,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.5,0.004365402381320462,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.55,0.004446612144606215,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.6,0.004512603860404585,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.65,0.004597869960876362,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.7,0.004698283551523269,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.75,0.004795856239303506,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.8,0.004893202681934371,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.85,0.005022313431448057,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.9,0.005182234078299239,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.95,0.005455782311327373,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.975,0.0057074691560025734,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.99,0.005972929890523138,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,13
quantile,0.01,0.0019483257766469216,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.025,0.0021159427491004097,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.05,0.0023308791037319203,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.1,0.0025755472826985235,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.15,0.002756754199477843,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.2,0.0029231091995991347,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.25,0.0030380326758628674,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.3,0.003164279527351704,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.35,0.003290921113729116,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.4,0.0034157600240463395,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.45,0.003524885975814016,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.5,0.0036381893217880667,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.55,0.0037777892080718333,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.6,0.003897986375568892,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.65,0.004031230358789653,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.7,0.004170422039942641,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.75,0.004388247875315909,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.8,0.004584992845956693,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.85,0.004810880533461086,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.9,0.005130447841073982,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.95,0.005633689346299835,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.975,0.006066132381560539,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.99,0.006606778849074916,2026-01-17,wk inc rsv prop ed visits,1,2026-01-24,13
quantile,0.01,0.0050767953748603375,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.025,0.005510904253868335,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.05,0.005801934114767614,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.1,0.006188008531773981,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.15,0.006449463661130632,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.2,0.006655244450207005,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.25,0.006824583325760086,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.3,0.006972194855687066,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.35,0.00713123309965882,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.4,0.007283751378532087,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.45,0.0074271347956053144,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.5,0.007593824520462341,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.55,0.007765249402704387,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.6,0.007928677769362253,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.65,0.008095122529566057,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
quantile,0.7,0.008260203915018464,2026-01-17,wk inc rsv prop ed visits,0,2026-01-17,29
