reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.025,60.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.025,53.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.025,45.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.05,70.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.05,67.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.05,60.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.05,53.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.1,77.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.1,76.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.1,71.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.1,64.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.15,82.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.15,83.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.15,80.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.15,73.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.2,86.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.2,90.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.2,87.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.2,81.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.25,90.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.25,95.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.25,94.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.25,88.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.3,94.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.3,101.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.3,101.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.3,95.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.35,98.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.35,106.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.35,108.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.35,102.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.4,101.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.4,112.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.4,115.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.4,109.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.45,105.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.45,117.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.45,121.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.45,117.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.5,109.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.5,123.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.5,129.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.5,124.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.55,113.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.55,129.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.55,136.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.55,132.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.6,116.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.6,135.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.6,144.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.6,140.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.65,120.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.65,142.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.65,152.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.65,148.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.7,125.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.7,149.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.7,161.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.7,158.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.75,130.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.75,157.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.75,171.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.75,168.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.8,135.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.8,165.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.8,182.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.8,180.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.85,142.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.85,178.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.85,198.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,04,quantile,0.85,195.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,04,quantile,0.9,151.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,04,quantile,0.9,193.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,04,quantile,0.9,217.0
