reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.35,45.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.35,30.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.4,96.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.4,67.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.4,46.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.4,31.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.45,98.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.45,69.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.45,48.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.45,33.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.5,100.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.5,70.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.5,50.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.5,34.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.55,102.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.55,72.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.55,51.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.55,35.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.6,104.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.6,75.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.6,53.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.6,37.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.65,107.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.65,77.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.65,55.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.65,38.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.7,109.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.7,79.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.7,57.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.7,40.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.75,112.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.75,81.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.75,59.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.75,42.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.8,115.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.8,84.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.8,62.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.8,44.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.85,119.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.85,88.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.85,65.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.85,46.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.9,124.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.9,92.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.9,69.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.9,50.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.95,130.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.95,99.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.95,75.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.95,55.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.975,136.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.975,104.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.975,80.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.975,59.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,01,quantile,0.99,143.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,01,quantile,0.99,110.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,01,quantile,0.99,85.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,01,quantile,0.99,63.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.01,3.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.01,2.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.01,2.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.01,1.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.025,4.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.025,3.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.025,2.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.025,1.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.05,4.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.05,3.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.05,2.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.05,2.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.1,5.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.1,4.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.1,3.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.1,2.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.15,5.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.15,4.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.15,3.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.15,3.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.2,6.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.2,5.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.2,4.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.2,3.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.25,6.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.25,5.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.25,4.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.25,3.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.3,7.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.3,6.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.3,5.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.3,4.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.35,7.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.35,6.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.35,5.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.35,4.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.4,7.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.4,7.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.4,6.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.4,5.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.45,8.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.45,7.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.45,6.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.45,5.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.5,8.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.5,7.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.5,7.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.5,6.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.55,8.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.55,8.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.55,7.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.55,7.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.6,9.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.6,8.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.6,8.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.6,7.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.65,9.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.65,9.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.65,9.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.65,8.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.7,9.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.7,9.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.7,9.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.7,9.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.75,10.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.75,10.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.75,10.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.75,10.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.8,10.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.8,11.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.8,11.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.8,11.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.85,11.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.85,12.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.85,13.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.85,13.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.9,12.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.9,13.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.9,15.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.9,15.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.95,13.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.95,15.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.95,18.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.95,19.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.975,14.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.975,17.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.975,20.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.975,23.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,02,quantile,0.99,16.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,02,quantile,0.99,20.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,02,quantile,0.99,24.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,02,quantile,0.99,27.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.01,19.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.01,14.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.01,10.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.01,7.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.025,21.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.025,16.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.025,12.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.025,9.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.05,23.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.05,18.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.05,14.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.05,11.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.1,25.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.1,21.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.1,17.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.1,13.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.15,28.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.15,23.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.15,19.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.15,16.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.2,29.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.2,25.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.2,21.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.2,18.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.25,31.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.25,27.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.25,23.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.25,19.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.3,32.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.3,29.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.3,25.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.3,21.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.35,34.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.35,31.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.35,27.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.35,23.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.4,35.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.4,33.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.4,29.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.4,25.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.45,36.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.45,34.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.45,31.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.45,28.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.5,38.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.5,36.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.5,33.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.5,30.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.55,39.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.55,38.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.55,36.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.55,32.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.6,41.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.6,40.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.6,38.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.6,34.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.65,43.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.65,42.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.65,41.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.65,37.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.7,44.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.7,45.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.7,44.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.7,41.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.75,46.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.75,47.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.75,47.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.75,44.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.8,48.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.8,51.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.8,51.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.8,48.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.85,51.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.85,55.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.85,56.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.85,54.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.9,54.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.9,60.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.9,62.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.9,61.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.95,60.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.95,68.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.95,74.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.95,72.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.975,64.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.975,75.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.975,82.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.975,82.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,04,quantile,0.99,68.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,04,quantile,0.99,82.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,04,quantile,0.99,92.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,04,quantile,0.99,93.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.01,15.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.01,9.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.01,5.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.01,3.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.025,16.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.025,10.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.025,6.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.025,3.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.05,17.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.05,11.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.05,7.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.05,4.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.1,19.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.1,12.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.1,8.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.1,5.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.15,20.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.15,13.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.15,8.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.15,5.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.2,21.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.2,14.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.2,9.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.2,6.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.25,22.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.25,15.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.25,9.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.25,6.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.3,22.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.3,15.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.3,10.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.3,7.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.35,23.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.35,16.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.35,11.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.35,7.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.4,24.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.4,16.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.4,11.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.4,8.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.45,25.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.45,17.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.45,12.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.45,8.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.5,25.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.5,18.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.5,12.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.5,8.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.55,26.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.55,18.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.55,13.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.55,9.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.6,27.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.6,19.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.6,13.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.6,9.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.65,28.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.65,20.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.65,14.0
2026-01-31,wk inc rsv hosp,3,2026-02-21,05,quantile,0.65,10.0
2026-01-31,wk inc rsv hosp,0,2026-01-31,05,quantile,0.7,28.0
2026-01-31,wk inc rsv hosp,1,2026-02-07,05,quantile,0.7,21.0
2026-01-31,wk inc rsv hosp,2,2026-02-14,05,quantile,0.7,15.0
