reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.01,72.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.01,74.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.01,75.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.01,74.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.025,76.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.025,79.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.025,81.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.025,81.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.05,79.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.05,84.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.05,87.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.05,88.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.1,83.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.1,90.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.1,96.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.1,100.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.15,86.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.15,95.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.15,103.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.15,108.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.2,89.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.2,99.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.2,108.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.2,115.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.25,91.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.25,103.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.25,114.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.25,122.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.3,93.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.3,107.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.3,119.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.3,128.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.35,95.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.35,110.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.35,124.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.35,134.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.4,97.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.4,113.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.4,128.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.4,140.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.45,99.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.45,117.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.45,133.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.45,147.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.5,101.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.5,120.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.5,138.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.5,153.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.55,103.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.55,123.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.55,143.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.55,159.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.6,105.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.6,127.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.6,148.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.6,166.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.65,107.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.65,130.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.65,154.0
2025-12-20,wk inc rsv hosp,3,2026-01-10,01,quantile,0.65,174.0
2025-12-20,wk inc rsv hosp,0,2025-12-20,01,quantile,0.7,109.0
2025-12-20,wk inc rsv hosp,1,2025-12-27,01,quantile,0.7,134.0
2025-12-20,wk inc rsv hosp,2,2026-01-03,01,quantile,0.7,160.0
